time,normal_force,lateral_force
1.9504730701446533,8.571988686636173,4.929559300022903
1.966440200805664,8.563045278722395,4.95132264444626
1.9831480979919434,8.387836123925798,5.051688009561101
2.0008609294891357,8.443478002325232,4.978316118906846
2.017174005508423,8.503574341424958,5.0039246519959315
2.032353401184082,8.539517098933976,5.064294252997486
2.0507490634918213,8.423339359735664,5.06249548038492
2.0686135292053223,8.511981655045915,5.106309803708735
2.085048198699951,8.254075184815623,5.110108050087036
2.101503372192383,8.369770235762081,5.154453073585451
2.1187052726745605,8.327088935329323,5.172603432109515
2.1339011192321777,8.325798446917421,5.127716536967061
2.149942636489868,8.44959447631321,5.221397824559287
2.1688153743743896,8.358312365763073,5.252480408546226
2.184612512588501,8.313180126845428,5.326007082081351
2.2019875049591064,8.40079908037659,5.366805263088361
2.218038558959961,8.379798863546805,5.40605175664057
2.2339062690734863,8.425272187965252,5.311796257325203
2.2489101886749268,8.308949116353698,5.384396064905238
2.2685811519622803,8.312507566610916,5.463321496554135
2.284497022628784,8.297808676141408,5.4042969006901895
2.3003461360931396,8.231154394517034,5.462596551109008
2.31616473197937,8.369420999324921,5.4384382105424205
2.3361330032348633,8.382028891229472,5.517731071745746
2.3511300086975098,8.291423977031824,5.559489353308876
2.366495132446289,8.315258150422125,5.519727720313652
2.3836827278137207,8.40721317855678,5.561949481466266
2.4013328552246094,8.490506310030169,5.606621555119046
2.4173312187194824,8.342942233381413,5.671045753363988
2.4360716342926025,8.307756683192167,5.702716333292181
2.451117992401123,8.393610001729172,5.69465364429138
2.4665329456329346,8.26775660816489,5.732392947022213
2.483736276626587,8.02800025311553,5.776575878614288
2.50140380859375,8.134048973554085,5.7474815419610925
2.5174779891967773,8.249210877170416,5.777212715993526
2.535248041152954,8.18746302923478,5.83564189315758
2.5513534545898438,8.307897358477408,5.833221352235023
2.5672388076782227,8.329721519232749,5.829541939061303
2.5843968391418457,8.29384882645876,5.870814447630979
2.601109743118286,8.384577784729444,5.924380095560137
2.6176340579986572,8.10830732555275,5.945407995320863
2.635225534439087,8.281699977092552,5.96051028566122
2.651043176651001,8.295022612802512,5.927928080502943
2.668010950088501,8.131685764656728,6.003779403556616
2.6837282180786133,8.128590380198021,5.978679841984049
2.701399087905884,8.356382324468973,6.063836337101292
2.717461585998535,8.310119240837574,6.134614379645331
2.733535051345825,8.178657069643178,6.1017354540835305
2.7518014907836914,8.210192420565237,6.1466574519901505
2.7682301998138428,8.22169620033454,6.17574618814601
2.7847249507904053,8.168416505684249,6.204733836352125
2.800833225250244,8.069466614120795,6.2165602410847685
2.816214084625244,8.085345467530118,6.0945479994430345
2.834099531173706,8.356566316969353,6.347710887622362
2.8499526977539062,8.159231543654348,6.289083313623602
2.865903377532959,8.201145882942734,6.245490049953027
2.8846981525421143,8.203095741123423,6.3381001647082655
2.900567054748535,8.107077977480685,6.426625962739152
2.9155447483062744,8.162064296756412,6.407926690114501
2.9336466789245605,8.374385183665835,6.426411767107344
2.951369524002075,8.134886056866003,6.453515664129661
2.9673027992248535,8.230378958027197,6.429952027458163
2.98579740524292,8.251420549996153,6.503115015662285
3.0010268688201904,8.011717262825908,6.473718296325791
3.0168399810791016,7.871398170114371,6.446236664474101
3.033730983734131,7.981024402265734,6.539180146076673
3.05181622505188,8.06449227174789,6.549808300234474
3.0675265789031982,8.032625849767745,6.622044967625943
3.0858676433563232,8.187806458324303,6.609689155773269
3.101461172103882,8.14193373365883,6.698771847005702
3.116525173187256,7.843897716400652,6.612945516983272
3.1335153579711914,8.069461738606135,6.760038135212652
3.1511659622192383,8.205567761310881,6.682079373592477
3.166477680206299,8.016951356561032,6.8128078803252
3.183377504348755,8.045861929028076,6.723632782423654
3.202439785003662,8.048966021939451,6.804202890750675
3.2183821201324463,7.945502428580726,6.741046269789748
3.2337939739227295,7.97332809083315,6.85565207541695
3.2497386932373047,7.769272320242483,6.897563669365362
3.2686586380004883,8.019772067352037,6.9177019095874135
3.284630060195923,7.931544114173085,6.950853306405102
3.302400827407837,8.051827368260831,6.960816320540258
3.3184702396392822,7.89295973091615,6.964373966761138
3.3339149951934814,8.017815747102725,7.049796846782337
3.3499324321746826,7.802837759207383,7.01994532874394
3.3687455654144287,7.973235593388012,6.965580129218901
3.384451150894165,8.002492810523307,7.0979246129847615
3.4024505615234375,7.940629502587458,7.153578556040994
3.4181013107299805,7.900578652476584,7.126739453364381
3.433229923248291,7.844051278688281,7.131684198374406
3.4510393142700195,7.81011373431599,7.131221050831057
3.4678380489349365,7.707934089729473,7.133799050266073
3.4840118885040283,7.834281810368261,7.233694290848158
3.4998929500579834,7.914238843470491,7.389668211982247
3.5147597789764404,7.714512260702089,7.266788220834554
3.534555673599243,7.929296127257212,7.340858594481105
3.5501906871795654,7.676168908966253,7.315349349096997
3.5652332305908203,7.776611949792992,7.350804843112613
3.5835208892822266,7.650962800135689,7.33912917748132
3.601344347000122,7.754345283944675,7.390744281630715
3.6172358989715576,7.84802905079808,7.336258299932171
3.635828733444214,7.768587318968488,7.4966980835461285
3.651444435119629,7.5760524737677395,7.4509952276217
3.6664583683013916,7.824063519989224,7.4660842272054735
3.684138536453247,7.8121135177925325,7.500604548535992
3.69990873336792,7.787551703988237,7.474416160515989
3.7156434059143066,7.8362087272071435,7.613442918838212
3.7316219806671143,7.767774755488978,7.6819798432281265
3.75146484375,7.679567697690718,7.643435618840932
3.7675132751464844,7.81614885125213,7.684950549117276
3.7826201915740967,7.522636736011256,7.7318685268236145
3.801424980163574,7.6335229846926556,7.641017754422617
3.8171281814575195,7.633192244275664,7.689069131269547
3.833017110824585,7.6222584638251005,7.703538939592232
3.849327564239502,7.764443934467593,7.757634186122313
3.868093729019165,7.473896016885494,7.7871805605670055
3.883810043334961,7.646177368586848,7.836759758129722
3.8987905979156494,7.675117774226267,7.798361307943846
3.917814016342163,7.713337754002946,7.877515018413247
3.9348056316375732,7.64539627480299,7.893908362925995
3.951369047164917,7.454289243771726,7.880720682924398
3.9680416584014893,7.570393678526818,8.02126449905543
3.984110116958618,7.576542809630322,8.024062885822872
4.000124454498291,7.701965881470381,7.902547146642276
4.017946004867554,7.631186644808994,7.961006445616628
4.0340659618377686,7.604841634609605,8.115802242121086
4.051384925842285,7.780222186912583,8.046669435615167
4.068092346191406,7.789860320880818,8.1945840245718
4.08414101600647,7.494042950446758,8.162180585159572
4.100225925445557,7.695897321240459,8.113627326357841
4.118046760559082,7.486882895729366,8.10109527097597
4.133758068084717,7.50423631218416,8.191442746725516
4.1524505615234375,7.475142659002403,8.253667282897997
4.168135166168213,7.7116829646752745,8.225607322998156
4.183183431625366,7.481946210539458,8.267539389486874
4.1991493701934814,7.542068070885785,8.291916272593378
4.217864274978638,7.7104903964348575,8.275202312333183
4.233248472213745,7.558917184330861,8.403832822374696
4.249999761581421,7.4855120557309425,8.438105531661943
4.2680394649505615,7.4639595178091085,8.433784815350085
4.285723686218262,7.605579930960197,8.508489722255533
4.301691055297852,7.669307065224928,8.441150795253458
4.3168721199035645,7.483091854696733,8.471196682692257
4.334694147109985,7.512490032735547,8.509122295544367
4.350861072540283,7.399291692167414,8.500070324094258
4.368067979812622,7.59782485013111,8.536959223925916
4.3847551345825195,7.683064551509134,8.683127139115399
4.40080451965332,7.675646506039296,8.616392030734705
4.415782451629639,7.548296176805506,8.52001590683556
4.434603691101074,7.534360491741931,8.708446632077319
4.450536012649536,7.430129786359486,8.695470245305813
4.466373682022095,7.555877680200485,8.695813432037692
4.488509654998779,7.348947843154363,8.685753668641716
4.5018534660339355,7.516438042590365,8.74059987301702
4.517322063446045,7.567929942856231,8.841281821072315
4.533050298690796,7.400237445526846,8.854166681670447
4.550612688064575,7.617059494465219,8.815688486432482
4.56844425201416,7.520182444685229,8.81794213092131
4.585796117782593,7.635096364513842,8.897819505250228
4.601410388946533,7.417572524746408,8.899297506247423
4.61646032333374,7.45670395294033,8.854796001336332
4.633502244949341,7.543515315196493,8.917030339740611
4.65126895904541,7.476435254766892,8.864423524613404
4.667140960693359,7.3715263056030675,9.003999869621621
4.685758113861084,7.581787794633476,9.047725903601247
4.701343059539795,7.435569808002325,9.063576072078677
4.716872215270996,7.432186291330184,9.073668127038298
4.733567476272583,7.452441294862638,9.049428337276506
4.74669075012207,7.519366802665848,9.15411102057996
4.766562461853027,7.459567438663991,9.09861565657117
4.784671068191528,7.505872226150426,9.099203327414852
4.800727605819702,7.597668966913981,9.274276533035925
4.8164451122283936,7.425991691247334,9.231263785260406
4.833550691604614,7.471014772363207,9.324374209168708
4.851323843002319,7.484608862417069,9.271762224698769
4.8671605587005615,7.4010857346835435,9.28569343673283
4.883171319961548,7.3492196350149195,9.31287796444054
4.898984909057617,7.334104935881368,9.329603287698578
4.917832851409912,7.362473487014562,9.279108107848627
4.933944463729858,7.32898925655095,9.397585539899442
4.949371814727783,7.515719752674309,9.407869992683942
4.967809677124023,7.395674474850935,9.5041949637344
4.984882354736328,7.5977974799742025,9.482032304182962
5.002318859100342,7.59552457756196,9.517427681514901
5.018058776855469,7.51668392458721,9.475420243349605
5.033171653747559,7.594964239044007,9.528035361692472
5.04962158203125,7.527710993014893,9.588023774960204
5.068361759185791,7.663022967990384,9.592882105091801
