time,normal_force,lateral_force
3.920311212539673,7.611499825135523,7.932310740746958
3.938028573989868,7.70855386911832,7.886060330975211
3.953817129135132,7.669605340907962,7.937600333602518
3.969773769378662,7.640111323853234,7.890956970999057
3.986586093902588,7.735505591600366,7.948281430083449
4.004333019256592,7.723626544435606,7.975621959302406
4.020771265029907,7.721210980627664,8.065865422702982
4.036363840103149,7.636426942860936,8.030088548206711
4.054355621337891,7.54242120501358,8.046787216288099
4.072276592254639,7.699381083415229,8.11085261613961
4.0894248485565186,7.687306374288511,8.114237127488146
4.105025291442871,7.524002880756592,8.157866521455645
4.120120525360107,7.582250361448139,8.179230014134165
4.1376519203186035,7.66729615196029,8.240918413141818
4.155472040176392,7.594173524580514,8.146733612669301
4.171355247497559,7.334377588578965,8.18152797112375
4.188333034515381,7.526183813215095,8.288169762934077
4.204996109008789,7.606479151630761,8.238009074405252
4.220090866088867,7.698187584772739,8.156406958456598
4.237629175186157,7.337033727257247,8.288181617200436
4.255450963973999,7.571746860251821,8.383136500114421
4.271347284317017,7.476285555591904,8.335371471342903
4.287249326705933,7.673774286962129,8.516757773432948
4.306041955947876,7.456399450487017,8.45963721785062
4.32176399230957,7.567126284348492,8.51149723114467
4.337522268295288,7.5393541286659085,8.589139252007053
4.354629278182983,7.598902049480523,8.555871031393615
4.370004653930664,7.463468896290138,8.571997799573447
4.387044191360474,7.605116326405455,8.587210123769795
4.40597939491272,7.449382907759154,8.549122789703915
4.42165470123291,7.528086968762144,8.643930455019609
4.437317132949829,7.489235920309643,8.627084292215171
4.453665018081665,7.470876967256274,8.623369215804209
4.471474885940552,7.573147506946148,8.568341054490567
4.487216472625732,7.460530680412231,8.698860368607383
4.5029919147491455,7.604842634469081,8.752072316120021
4.519914865493774,7.5746774940812704,8.79159196050634
4.538062334060669,7.528706612169034,8.705223381564997
4.554216623306274,7.483478137044681,8.729329629591291
4.570041179656982,7.462617059027567,8.872820251281775
4.588101863861084,7.301618994495662,8.860211786626156
4.604881048202515,7.265341020116931,8.869896805562155
4.622790813446045,7.586262555319741,9.035791115638624
4.6383373737335205,7.330412489627572,8.915530633682476
4.653529167175293,7.692843871146834,8.977074648246345
4.670369386672974,7.610117717168374,8.963949533743344
4.688189506530762,7.550538474681648,9.00494117301611
4.7041497230529785,7.462718899266508,9.090340556630323
4.722585201263428,7.451451081596982,9.01718917382247
4.738234519958496,7.528621964461361,9.112828845879115
4.75327730178833,7.328727440283407,9.103373606923705
4.769282817840576,7.37015134496244,9.15499906782901
4.7881081104278564,7.390304696806221,9.168877377720726
4.803835391998291,7.502938443614947,9.246579282622225
4.8196775913238525,7.618463902485943,9.231437882784242
4.837020397186279,7.621683209950782,9.258974378066176
4.854817628860474,7.475789710784052,9.241955321138382
4.870533466339111,7.651128048346973,9.35968355118992
4.8874711990356445,7.498346859929515,9.363399481410731
4.903259515762329,7.379414602027467,9.306963405825911
4.920259952545166,7.450912061103509,9.394542322974226
4.939334392547607,7.53060888037107,9.437374149368209
4.954965829849243,7.484037881597452,9.393199926643922
4.970016717910767,7.494161134544863,9.408261757636614
4.9869468212127686,7.525541981362424,9.483269269636006
5.004987001419067,7.483591810244445,9.483532778987183
5.021011590957642,7.498297576235401,9.508075708081542
